external_id,type,quantity,internal_notes,price,info,winery_name,name,vintage,size,storage_area
v.12716.1995.b,RED,1,Purchase Price: 13,65.0,,Valdipiatta, Vino Nobile di Montepulciano,1995,BOTTLE,
v.1529.2008.b,WHITE,1,Purchase Price: 70,300.0,,Valentini, Trebbiano d'Abruzzo,2008,BOTTLE,
v.39330.2019.b,WHITE,2,Purchase Price: 10,45.0,,Valentino Butussi, Colli Orientali del Friuli Pinot grigio Ramato,2019,BOTTLE,
v.17852.2016.b,RED,4,Purchase Price: 15,60.0,,Valentino Butussi, Colli Orientali del Friuli Riserva Santuari Rosso,2016,BOTTLE,
v.17851.2014.b,WHITE,3,Purchase Price: 16,70.0,,Valentino Butussi, Colli Orientali del Friuli Sauvignon Genesis,2014,BOTTLE,
v.17851.2015.b,WHITE,3,Purchase Price: 18,70.0,,Valentino Butussi, Colli Orientali del Friuli Sauvignon Genesis,2015,BOTTLE,
v.51784.2018.b,WHITE,3,Purchase Price: 13,50.0,,Valentino Butussi, Colli Orientali del Friuli White Angel,2018,BOTTLE,
v.12472.2013.b,RED,3,Purchase Price: 10,50.0,,Vallarom, Pinot nero,2013,BOTTLE,
v.50985.2005.b,WHITE,4,Purchase Price: 12,45.0,,Valter Sirk, T.F.,2005,BOTTLE,
v.4336.1985.b,RED,1,Purchase Price: 260,1000.0,,Vega Sicilia, Único,1985,BOTTLE,
v.12948.2013.b,WHITE,3,Purchase Price: 10,45.0,,Velenosi, Offida Pecorino Rêve,2013,BOTTLE,
v.14284.2010.b,RED,5,Purchase Price: 10,45.0,,Velenosi, Rosso Piceno Superiore Roggio del Filare,2010,BOTTLE,
v.1153.1999.b,WHITE,2,Purchase Price: 18,80.0,,Venica e Venica, Collio Friulano Ronco delle Cime,1999,BOTTLE,
v.1153.2004.b,WHITE,2,Purchase Price: 12,60.0,,Venica e Venica, Collio Friulano Ronco delle Cime,2004,BOTTLE,
v.1153.2005.b,WHITE,1,Purchase Price: 10,60.0,,Venica e Venica, Collio Friulano Ronco delle Cime,2005,BOTTLE,
v.1153.2014.b,WHITE,1,Purchase Price: 10,58.0,,Venica e Venica, Collio Friulano Ronco delle Cime,2014,BOTTLE,
v.11855.1992.b,WHITE,1,Purchase Price: 10,70.0,,Venica e Venica, Collio Pinot grigio,1992,BOTTLE,
v.1154.1999.b,WHITE,1,Purchase Price: 20,85.0,,Venica e Venica, Collio Sauvignon Ronco delle Mele,1999,BOTTLE,
v.1154.2007.b,WHITE,1,Purchase Price: 12,62.0,,Venica e Venica, Collio Sauvignon Ronco delle Mele,2007,BOTTLE,
v.1154.2009.b,WHITE,1,Purchase Price: 12,60.0,,Venica e Venica, Collio Sauvignon Ronco delle Mele,2009,BOTTLE,
v.4465.2013.b,WHITE,3,Purchase Price: 17,65.0,,Verget, Pouilly-Fuissé La Roche,2013,BOTTLE,
v.9589.2017.b,WHITE,2,Purchase Price: 12,45.0,,Verus Vinogradi, Furmint,2017,BOTTLE,
v.9589.2018.b,WHITE,1,Purchase Price: 10,42.0,,Verus Vinogradi, Furmint,2018,BOTTLE,
v.83910.1988.b,RED,3,Purchase Price: 45,160.0,,Vidal-Fleury, Côte-Rôtie,1988,BOTTLE,
v.5058.1990.b,WHITE,1,Purchase Price: 20,80.0,,Vie di Romans, Flors di Uis,1990,BOTTLE,
v.5058.2009.b,WHITE,1,Purchase Price: 10,50.0,,Vie di Romans, Flors di Uis,2009,BOTTLE,
v.5059.2003.b,WHITE,1,Purchase Price: 10,65.0,,Vie di Romans, Friulano Dolée,2003,BOTTLE,
v.4813.1999.b,WHITE,2,Purchase Price: 20,85.0,,Vie di Romans, Sauvignon Piere,1999,BOTTLE,
v.4813.2014.b,WHITE,1,Purchase Price: 10,60.0,,Vie di Romans, Sauvignon Piere,2014,BOTTLE,
v.1147.1995.b,WHITE,1,Purchase Price: 20,110.0,,Vie di Romans, Sauvignon Vieris,1995,BOTTLE,
v.1147.2004.b,WHITE,1,Purchase Price: 13,65.0,,Vie di Romans, Sauvignon Vieris,2004,BOTTLE,
v.1147.2016.b,WHITE,1,Purchase Price: 10,50.0,,Vie di Romans, Sauvignon Vieris,2016,BOTTLE,
v.3002.1990.b,RED,1,Purchase Price: 120,450.0,,Vieux Château Certan, Vieux Château Certan,1990,BOTTLE,
v.3002.1995.b,RED,1,Purchase Price: 100,340.0,,Vieux Château Certan, Vieux Château Certan,1995,BOTTLE,
v.68090.2015.b,RED,1,Purchase Price: 10,50.0,,Vigna Traverso, Refosco dal peduncolo rosso,2015,BOTTLE,
v.11871.2013.b,RED,1,Purchase Price: 10,50.0,,Vigna Traverso, Schioppettino di Prepotto,2013,BOTTLE,
v.13.1997.b,RED,1,Purchase Price: 18,75.0,,Vignalta, Gemola,1997,BOTTLE,
v.13.2003.b,RED,1,Purchase Price: 10,65.0,,Vignalta, Gemola,2003,BOTTLE,
v.13.2004.b,RED,4,Purchase Price: 14,60.0,,Vignalta, Gemola,2004,BOTTLE,
v.14.2003.c,RED,1,Purchase Price: 30,100.0,,Vignalta, Rosso Riserva,2003,MAGNUM,
v.68179.2007.b,WHITE,2,Purchase Price: 12,48.0,,VignAmato, Verdicchio dei Castelli di Jesi Classico Superiore Versiano,2007,BOTTLE,
v.16409.2007.b,WHITE,1,Purchase Price: 8,45.0,,VignAmato, Verdicchio dei Castelli di Jesi Classico Valle delle Lame,2007,BOTTLE,
v.16409.2009.b,WHITE,2,Purchase Price: 8,45.0,,VignAmato, Verdicchio dei Castelli di Jesi Classico Valle delle Lame,2009,BOTTLE,
v.8598.2000.b,RED,4,Purchase Price: 13,65.0,,Vigneti Massa, Monleale,2000,BOTTLE,
v.8598.2002.b,RED,1,Purchase Price: 10,60.0,,Vigneti Massa, Monleale,2002,BOTTLE,
v.8598.2009.b,RED,1,Purchase Price: 17,80.0,,Vigneti Massa, Monleale,2009,BOTTLE,
v.1123.2010.b,WHITE,3,Purchase Price: 16,70.0,,Vigneti Massa, Montecitorio Derthona,2010,BOTTLE,
v.1123.2013.b,WHITE,1,Purchase Price: 14,65.0,,Vigneti Massa, Montecitorio Derthona,2013,BOTTLE,
v.31460.2006.b,WHITE,1,Purchase Price: 10,50.0,,Vigneti Massa, Pietra del Gallo,2006,BOTTLE,
v.1306.2007.b,WHITE,1,Purchase Price: 13,60.0,,Vigneti Massa, Timorasso Derthona,2007,BOTTLE,
v.55884.2018.b,WHITE,2,Purchase Price: 10,50.0,,Vigneti Repetto, Colli Tortonesi Derthona Origo,2018,BOTTLE,
v.14204.1986.b,RED,1,Purchase Price: 10,65.0,,Villa Cafaggio, San Martino,1986,BOTTLE,
v.14204.1990.b,RED,1,Purchase Price: 10,55.0,,Villa Cafaggio, San Martino,1990,BOTTLE,
v.14204.1994.b,RED,1,Purchase Price: 17,68.0,,Villa Cafaggio, San Martino,1994,BOTTLE,
v.61475.2000.b,RED,3,Purchase Price: 17,80.0,,Villa Dal Ferro Lazzarini, Cabernet Le Rive Rosse,2000,BOTTLE,
v.9814.2000.b,RED,1,Purchase Price: 12,50.0,,Villa Dal Ferro Lazzarini, Merlot Campo del Lago,2000,BOTTLE,
v.56968.2019.b,WHITE,2,Purchase Price: 7,42.0,,Villa della Torre, Lugana,2019,BOTTLE,
v.59815.2018.b,WHITE,2,Purchase Price: 10,52.0,,Villa Huesgen, Riesling Kabinett Feinherb Enkircher Steffensberg,2018,BOTTLE,
v.83171.2020.b,WHITE,3,Purchase Price: 10,45.0,,Villa Huesgen, Riesling Trocken ByTheGlass,2020,BOTTLE,
v.12222.2019.b,WHITE,2,Purchase Price: 7,40.0,,Villa Job, Piantagrane,2019,BOTTLE,
v.44840.2018.b,RED,1,Purchase Price: 8,40.0,,Villa Job, Serious,2018,BOTTLE,
v.40995.2019.b,WHITE,3,Purchase Price: 7,40.0,,Villa Job, Sudigiri,2019,BOTTLE,
v.14707.2016.b,RED,1,Purchase Price: 10,50.0,,Villa Parens, Pinot nero,2016,BOTTLE,
v.11797.2014.c,WHITE,1,Purchase Price: 18,90.0,,Villa Parens, Prindis,2014,MAGNUM,
v.11800.2014.b,WHITE,1,Purchase Price: 10,42.0,,Villa Parens, Ribolla gialla,2014,BOTTLE,
v.11798.2013.b,WHITE,1,Purchase Price: 10,55.0,,Villa Parens, Sauvignon,2013,BOTTLE,
v.11798.2014.b,WHITE,1,Purchase Price: 10,50.0,,Villa Parens, Sauvignon,2014,BOTTLE,
v.3555.2006.b,WHITE,1,Purchase Price: 10,50.0,,Villa Russiz, Chardonnay Gräfin de la Tour,2006,BOTTLE,
v.3555.2007.b,WHITE,1,Purchase Price: 10,50.0,,Villa Russiz, Chardonnay Gräfin de la Tour,2007,BOTTLE,
v.3551.2000.b,WHITE,1,Purchase Price: 10,55.0,,Villa Russiz, Chardonnay,2000,BOTTLE,
v.3552.2002.b,WHITE,1,Purchase Price: 10,50.0,,Villa Russiz, Collio Tocai Friulano,2002,BOTTLE,
v.3559.2004.b,RED,3,Purchase Price: 10,55.0,,Villa Russiz, Merlot Graf De La Tour,2004,BOTTLE,
v.3557.2002.b,WHITE,1,Purchase Price: 10,50.0,,Villa Russiz, Sauvignon de La Tour,2002,BOTTLE,
v.3557.2003.b,WHITE,1,Purchase Price: 7,48.0,,Villa Russiz, Sauvignon de La Tour,2003,BOTTLE,
v.3557.2005.b,WHITE,2,Purchase Price: 14,48.0,,Villa Russiz, Sauvignon de La Tour,2005,BOTTLE,
v.59357.2008.b,RED,2,Purchase Price: 15,75.0,,Villa Spinosa, Amarone della Valpolicella Classico Anteprima,2008,BOTTLE,
v.10456.2006.b,RED,2,Purchase Price: 16,80.0,,Villa Spinosa, Amarone della Valpolicella Classico,2006,BOTTLE,
v.10319.2008.b,RED,3,Purchase Price: 13,60.0,,Villa Spinosa, Valpolicella Classico Superiore Figari,2008,BOTTLE,
v.10319.2011.b,RED,1,Purchase Price: 10,55.0,,Villa Spinosa, Valpolicella Classico Superiore Figari,2011,BOTTLE,
v.10319.2012.b,RED,2,Purchase Price: 11,50.0,,Villa Spinosa, Valpolicella Classico Superiore Figari,2012,BOTTLE,
v.1134.2014.b,WHITE,2,Purchase Price: 10,45.0,,Villscheider, Kerner,2014,BOTTLE,
v.30874.2009.b,WHITE,2,Purchase Price: 10,50.0,,Villscheider, Sylvaner,2009,BOTTLE,
v.30874.2014.b,WHITE,2,Purchase Price: 9,45.0,,Villscheider, Sylvaner,2014,BOTTLE,
v.17670.2010.b,WHITE,2,Purchase Price: 80,300.0,,Vincent Gaudry, Sancerre À mi-Chemin,2010,BOTTLE,
v.9750.2005.b,WHITE,1,Purchase Price: 110,350.0,,Vincent Girardin, Bienvenues-Bâtard-Montrachet Grand Cru,2005,BOTTLE,
v.7289.2011.b,WHITE,6,Purchase Price: 38,150.0,,Vincent Girardin, Chassagne-Montrachet Morgeot 1er Cru,2011,BOTTLE,
v.84692.2001.b,RED,1,Purchase Price: 80,250.0,,Vincent Girardin, Clos Saint-Denis Grand Cru,2001,BOTTLE,
v.4311.2002.b,WHITE,1,Purchase Price: 75,250.0,,Vincent Girardin, Corton-Charlemagne Grand Cru,2002,BOTTLE,
v.5790.2005.b,RED,3,Purchase Price: 80,300.0,,Vincent Girardin, Échézeaux Grand Cru,2005,BOTTLE,
v.84693.1997.b,RED,1,Purchase Price: 60,200.0,,Vincent Girardin, Gevrey-Chambertin Les Champeaux 1er Cru,1997,BOTTLE,
v.4015.2005.b,WHITE,4,Purchase Price: 45,160.0,,Vincent Girardin, Meursault Les Narvaux,2005,BOTTLE,
v.4107.2014.b,WHITE,1,Purchase Price: 17,90.0,,Vincent Girardin, Puligny-Montrachet Vieilles Vignes,2014,BOTTLE,
v.41023.1998.b,RED,1,Purchase Price: 40,150.0,,Vincent Girardin, Santenay Rouge Le Beauregard 1er Cru,1998,BOTTLE,
v.10220.2017.b,RED,3,Purchase Price: 12,55.0,,Vincent Paris, Saint-Joseph Rouge,2017,BOTTLE,
v.4335.2000.b,RED,1,Purchase Price: 30,120.0,,Viñedos de Matallana, Ribera del Duero Matallana,2000,BOTTLE,
v.19477.2016.b,WHITE,2,Purchase Price: 8,42.0,,Virgilio Vignato, Caliverna,2016,BOTTLE,
v.60124.2004.b,RED,3,Purchase Price: 18,80.0,,Virna Borgogno, Barolo Cannubi Boschis,2004,BOTTLE,
v.60122.2013.b,RED,2,Purchase Price: 18,72.0,,Virna Borgogno, Barolo del Comune di Barolo,2013,BOTTLE,
v.58652.2000.b,RED,1,Purchase Price: 20,85.0,,Virna Borgogno, Barolo Preda Sarmassa,2000,BOTTLE,
v.586.2004.b,WHITE,1,Purchase Price: 10,55.0,,Visco e Filippi, Soave Vigne della Brà,2004,BOTTLE,
v.586.2006.b,WHITE,1,Purchase Price: 11,50.0,,Visco e Filippi, Soave Vigne della Brà,2006,BOTTLE,
v.8052.2000.b,RED,1,Purchase Price: 7,40.0,,Vistorta, Merlot Conte Brandolini d'Adda,2000,BOTTLE,
v.6869.1999.b,RED,2,Purchase Price: 12,60.0,,Viviani, Valpolicella Classico Superiore Campo Morar,1999,BOTTLE,
v.6869.2001.b,RED,2,Purchase Price: 10,70.0,,Viviani, Valpolicella Classico Superiore Campo Morar,2001,BOTTLE,
v.48509.2019.b,WHITE,2,Purchase Price: 8,45.0,,Weinberghof di Christian Bellutti, Gewürztraminer,2019,BOTTLE,
v.37044.2019.b,RED,3,Purchase Price: 7,35.0,,Weinberghof di Christian Bellutti, Kaltersee Klassisch,2019,BOTTLE,
v.34646.2015.b,WHITE,3,Purchase Price: 9,45.0,,Wimmer-Czerny, Riesling Weelfel,2015,BOTTLE,
v.13655.2013.b,WHITE,1,Purchase Price: 10,60.0,,Wittmann, Riesling Trocken,2013,BOTTLE,
v.61480.1996.b,RED,2,Purchase Price: 18,55.0,,Woodbridge by Robert Mondavi, Cabernet sauvignon,1996,BOTTLE,
v.11512.2007.b,RED,2,Purchase Price: 40,150.0,,Yarden, Cabernet sauvignon,2007,BOTTLE,
v.33617.2018.b,WHITE,2,Purchase Price: 15,50.0,,Yarden, Viognier,2018,BOTTLE,
v.40812.2002.b,RED,2,Purchase Price: 110,330.0,,Yvon Métras, Fleurie,2002,BOTTLE,
v.63417.1990.b,RED,1,Purchase Price: 16,100.0,,Zamò & Palazzolo, Merlot,1990,BOTTLE,
v.63898.2015.b,WHITE,3,Purchase Price: 9,40.0,,Zavalloni, Albana Secco Amedeo,2015,BOTTLE,
v.9822.2003.b,RED,1,Purchase Price: 11,55.0,,Zeni, Teroldego Rotaliano,2003,BOTTLE,
v.9822.2006.b,RED,2,Purchase Price: 10,50.0,,Zeni, Teroldego Rotaliano,2006,BOTTLE,
v.9822.2013.b,RED,2,Purchase Price: 9,45.0,,Zeni, Teroldego Rotaliano,2013,BOTTLE,
v.1351.2002.b,RED,1,Purchase Price: 10,60.0,,Zidarich, Teran,2002,BOTTLE,
v.3937.1999.b,WHITE,6,Purchase Price: 14,60.0,,Zind Humbrecht, Gewürztraminer Herrenweg de Turckheim,1999,BOTTLE,
v.6796.2013.b,RED,1,Purchase Price: 14,55.0,,Zorah, Areni Noir Karasì,2013,BOTTLE,
v.7243.2015.b,WHITE,1,Purchase Price: 10,60.0,,Zorah, Voskì,2015,BOTTLE,
v.83174.2020.b,WHITE,1,Purchase Price: 10,42.0,,Zull, Weites Land Gemischter Satz,2020,BOTTLE,
v.18385.2010.b,SPARKLING,1,Purchase Price: 10,55.0,,Balter, Trentodoc Riserva Pas dosé,2010,BOTTLE,
v.10906.2000.b,SPARKLING,2,Purchase Price: 11,60.0,,Cavit - Altemasi, Trentodoc Millesimato Brut,2000,BOTTLE,
v.35708.2009.b,SPARKLING,1,Purchase Price: 18,70.0,,Cesconi, Trentodoc Riserva Der Blauwal Extra brut,2009,BOTTLE,
v.37705.0.c,SPARKLING,1,Purchase Price: 20,80.0,,Corvée, Trentodoc Brut,,MAGNUM,
v.6737.2009.b,SPARKLING,1,Purchase Price: 10,55.0,,Dorigati, Trentodoc Riserva Methius Brut,2009,BOTTLE,
v.947.1989.b,SPARKLING,2,Purchase Price: 170,520.0,,Ferrari, Trentodoc Giulio Ferrari Riserva del Fondatore Brut,1989,BOTTLE,
v.947.1997.c,SPARKLING,1,Purchase Price: 200,700.0,,Ferrari, Trentodoc Giulio Ferrari Riserva del Fondatore Brut,1997,MAGNUM,
v.947.1997.b,SPARKLING,1,Purchase Price: 120,420.0,,Ferrari, Trentodoc Giulio Ferrari Riserva del Fondatore Brut,1997,BOTTLE,
v.947.2006.b,SPARKLING,1,Purchase Price: 45,280.0,dég. anno/2018,Ferrari, Trentodoc Giulio Ferrari Riserva del Fondatore Extra brut ,2006,BOTTLE,
v.952.1995.b,SPARKLING,1,Purchase Price: 350,1000.0,,Ferrari, Trentodoc Riserva Lunelli Extra brut,1995,BOTTLE,
v.952.2002.b,SPARKLING,2,Purchase Price: 25,160.0,,Ferrari, Trentodoc Riserva Lunelli Extra brut,2002,BOTTLE,
v.50894.2013.b,SPARKLING,3,Purchase Price: 9,45.0,,Madonna delle Vittorie, Trentodoc Brut,2013,BOTTLE,
v.43617.0.b,SPARKLING,4,Purchase Price: 10,45.0,,Maso Bergamini, Trentodoc Terre Basaltiche Extra brut,,BOTTLE,
v.1109.2011.b,SPARKLING,3,Purchase Price: 10,55.0,,Monfort, Trentodoc Riserva Brut,2011,BOTTLE,
v.50923.2015.b,SPARKLING,2,Purchase Price: 20,80.0,,Romanese, Trentodoc Riserva Lagorai,2015,BOTTLE,
v.17960.1995.b,SPARKLING,2,Purchase Price: 12,65.0,,Zeni, Trentodoc Riserva Maso Nero,1995,BOTTLE,
v.1402.2005.a,,1,Purchase Price: 27,90.0,,Kracher, Eiswein,2005,HALF_BOTTLE,
BOTTLE,1998,2,Domaine parent corton les renardes grand cru  ,Domaine parent corton les renardes grand cru  ,,,,,0,
BOTTLE,2003,1,Laboure roi clos de vougeot grand cru  ,Laboure roi clos de vougeot grand cru  ,,,,,0,
BOTTLE,2003,1,Laboure roi echezeaux grand cru  ,Laboure roi echezeaux grand cru  ,,,,,0,
BOTTLE,2003,2,Laboure roi pommard les rugiens 1er cru  ,Laboure roi pommard les rugiens 1er cru  ,,,,,0,
BOTTLE,1982,1,Jaboulet vercherre charmes chambertin ,Jaboulet vercherre charmes chambertin ,,,,,0,
BOTTLE,1982,1,Jaboulet vercherre clos de vougeot  ,Jaboulet vercherre clos de vougeot  ,,,,,0,
BOTTLE,2005,3,Domaine thibert pere pouilly fuisse  ,Domaine thibert pere pouilly fuisse  ,,,,,0,
BOTTLE,2001,3,Maison Valette Pouilly-Fuissé Réserve Le Clos Reyssié Vieilles Vignes  ,Maison Valette Pouilly-Fuissé Réserve Le Clos Reyssié Vieilles Vignes  ,,,,,0,
BOTTLE,1995,1,La bouverie costieres de nimes ,La bouverie costieres de nimes ,,,,,0,
BOTTLE,2007,2,Serge dagueneau pouilly fume  ,Serge dagueneau pouilly fume  ,,,,,0,
BOTTLE,1997,2,Jean durup chablis les clos grand cru  ,Jean durup chablis les clos grand cru  ,,,,,0,
BOTTLE,2000,2,Louis latour corton grand cru ,Louis latour corton grand cru ,,,,,0,
BOTTLE,2008,2,Agnes and rene mosse anjou  ,Agnes and rene mosse anjou  ,,,,,0,
BOTTLE,1996,2,Fournier pere sancere ,Fournier pere sancere ,,,,,0,
BOTTLE,2013,2,Frédéric Mabileau Saint Nicolas de Bourgueil ,Frédéric Mabileau Saint Nicolas de Bourgueil ,,,,,0,
BOTTLE,2003,1,Adamas vosne romanee 1er cru  ,Adamas vosne romanee 1er cru  ,,,,,0,
BOTTLE,2014,1,Ballot millot mersault les criots  ,Ballot millot mersault les criots  ,,,,,0,
BOTTLE,1998,1,Paul Jaboulet aine Crozes-Hermitage Domaine de Thalabert  ,Paul Jaboulet aine Crozes-Hermitage Domaine de Thalabert  ,,,,,0,
BOTTLE,2015,1,Pierre robinot l’ange vin lumiere des sens  ,Pierre robinot l’ange vin lumiere des sens  ,,,,,0,
BOTTLE,1999,1,Laroche  Chablis Les Clos Grand Cru ,Laroche  Chablis Les Clos Grand Cru ,,,,,0,
BOTTLE,2005,1,Chandon de Briailles Corton Clos-du-Roi Grand Cru ,Chandon de Briailles Corton Clos-du-Roi Grand Cru ,,,,,0,
BOTTLE,1978,1,Remoissenet volnay santedois  ,Remoissenet volnay santedois  ,,,,,0,
BOTTLE,2005,1,Yann Chave Crozes-Hermitage Rouge Le Rouvre ,Yann Chave Crozes-Hermitage Rouge Le Rouvre ,,,,,0,
BOTTLE,2002,1,Garnier anjou les dreuillees  ,Garnier anjou les dreuillees  ,,,,,0,
BOTTLE,2014,1,BiNaume  claire Naudin Bourgogne Hautes Côtes de Beaune Bellis Perennis ,BiNaume  claire Naudin Bourgogne Hautes Côtes de Beaune Bellis Perennis ,,,,,0,
BOTTLE,2011,1,Roger Lassarat Saint-Véran Cuvée Plaisir  ,Roger Lassarat Saint-Véran Cuvée Plaisir  ,,,,,0,
BOTTLE,2014,2,Domaine des demoiselles les pierres blanches ,Domaine des demoiselles les pierres blanches ,,,,,0,
BOTTLE,1989,1,Chateau la tour de by medoc  ,Chateau la tour de by medoc  ,,,,,0,
BOTTLE,1993,1,Chateau la tour de by medoc  ,Chateau la tour de by medoc  ,,,,,0,
BOTTLE,1997,2,Château Bonnet Château Bonnet Rouge lurton  ,Château Bonnet Château Bonnet Rouge lurton  ,,,,,0,
BOTTLE,1996,8,Chateau hourtin ducasse haut medoc ,Chateau hourtin ducasse haut medoc ,,,,,0,
BOTTLE,2001,1,Chateau les gravieres saint emilion grand cru  ,Chateau les gravieres saint emilion grand cru  ,,,,,0,
BOTTLE,2016,1,Chateau faizeau montagne saint emilion  ,Chateau faizeau montagne saint emilion  ,,,,,0,
BOTTLE,1990,1,Chateau la grave a pomerol pomerol  ,Chateau la grave a pomerol pomerol  ,,,,,0,
BOTTLE,2007,4,Poggio terralba occhio di pernice ,Poggio terralba occhio di pernice ,,,,,0,
BOTTLE,2008,7,Poggio terralba occhio di pernice  ,Poggio terralba occhio di pernice  ,,,,,0,
BOTTLE,2009,5,Poggio terralba rumore bianco  ,Poggio terralba rumore bianco  ,,,,,0,
BOTTLE,2002,2,Roccolo Grassi Recioto della Valpolicella  ,Roccolo Grassi Recioto della Valpolicella  ,,,,,0,
BOTTLE,2003,1,Roccolo Grassi Recioto della Valpolicella  ,Roccolo Grassi Recioto della Valpolicella  ,,,,,0,
BOTTLE,1989,3,Fattoria le pupille vin santo  ,Fattoria le pupille vin santo  ,,,,,0,
BOTTLE,2017,3,Mainente recioto di soave  ,Mainente recioto di soave  ,,,,,0,
BOTTLE,2011,2,Ronchi di manzano verduzzo friulano passito ,Ronchi di manzano verduzzo friulano passito ,,,,,0,
BOTTLE,2011,1,Stolzerhof gruner veltliner eiswein  ,Stolzerhof gruner veltliner eiswein  ,,,,,0,
BOTTLE,2009,1,Monzio compagnoni don quijotte moscato di scansano  ,Monzio compagnoni don quijotte moscato di scansano  ,,,,,0,
BOTTLE,2007,1,Barbearani aleatico passito  ,Barbearani aleatico passito  ,,,,,0,
BOTTLE,2008,1,Barbearani aleatico passito  ,Barbearani aleatico passito  ,,,,,0,
BOTTLE,1999,1,Colosi malvasia delle lipari ,Colosi malvasia delle lipari ,,,,,0,
BOTTLE,2002,1,Chateau de suronde quarts de chaume  ,Chateau de suronde quarts de chaume  ,,,,,0,
BOTTLE,1993,1,Dorigo Picolit Vigneto Montsclapade  ,Dorigo Picolit Vigneto Montsclapade  ,,,,,0,
BOTTLE,2001,1,Vidal collio estate ice wine  ,Vidal collio estate ice wine  ,,,,,0,
BOTTLE,1991,1,Toti piccolin  ,Toti piccolin  ,,,,,0,
BOTTLE,2000,1,Massa vecchia il matto delle giuncaie ,Massa vecchia il matto delle giuncaie ,,,,,0,
BOTTLE,2000,1,Massa vecchia bartolini ,Massa vecchia bartolini ,,,,,0,
BOTTLE,2001,1,Massa vecchia bartolini ,Massa vecchia bartolini ,,,,,0,
BOTTLE,2018,3,Pajos harslevelu  ,Pajos harslevelu  ,,,,,0,
BOTTLE,2021,13,Pajos harslevelu  ,Pajos harslevelu  ,,,,,0,
BOTTLE,2012,1,Marchesi de cordano santita passito rosso  ,Marchesi de cordano santita passito rosso  ,,,,,0,
BOTTLE,2021,7,Casa di legno verduzzo friulano passito  ,Casa di legno verduzzo friulano passito  ,,,,,0,
BOTTLE,1998,3,Villa bellini uva passa recioto della valpolicella ,Villa bellini uva passa recioto della valpolicella ,,,,,0,
BOTTLE,2001,3,Portinari oro recioto di soave ,Portinari oro recioto di soave ,,,,,0,
BOTTLE,2013,2,Dr. Loosen ice wine riesling  ,Dr. Loosen ice wine riesling  ,,,,,0,
BOTTLE,1999,1,Vignalta passito il nero ,Vignalta passito il nero ,,,,,0,
BOTTLE,2005,6,Ronco dei pini verduzzo friulano  ,Ronco dei pini verduzzo friulano  ,,,,,0,
BOTTLE,2012,1,Wittman riesling zotzenberg gran cru  ,Wittman riesling zotzenberg gran cru  ,,,,,0,
BOTTLE,2014,2,Wittman riesling zotzenberg gran cru  ,Wittman riesling zotzenberg gran cru  ,,,,,0,
BOTTLE,2007,1,Wittman gewurtztraminer selection de grain noble   ,Wittman gewurtztraminer selection de grain noble   ,,,,,0,
BOTTLE,1997,1,Agostinetto mondeserto passito ,Agostinetto mondeserto passito ,,,,,0,
BOTTLE,2008,1,Agostinetto mondeserto passito  ,Agostinetto mondeserto passito  ,,,,,0,
BOTTLE,2002,1,Agostinetto mondeserto passito ,Agostinetto mondeserto passito ,,,,,0,
BOTTLE,2015,6,Petar suran vero  ,Petar suran vero  ,,,,,0,
BOTTLE,2006,1,Vingradifon vitovska ,Vingradifon vitovska ,,,,,0,
BOTTLE,2010,2,Kabaj cuvee morel  ,Kabaj cuvee morel  ,,,,,0,
BOTTLE,2012,1,Ducal rizling renski  ,Ducal rizling renski  ,,,,,0,
BOTTLE,2017,2,Dolfo pinot grigio  ,Dolfo pinot grigio  ,,,,,0,
BOTTLE,2014,1,Tomaz avangarde malvasia  ,Tomaz avangarde malvasia  ,,,,,0,
BOTTLE,2010,1,Svetlik ribolla ,Svetlik ribolla ,,,,,0,
BOTTLE,2004,2,Cotar drazna belo  ,Cotar drazna belo  ,,,,,0,
BOTTLE,2010,1,Kramar bohem  ,Kramar bohem  ,,,,,0,
BOTTLE,2011,3,Reinhold Haart Riesling Kabinett Goldtröpfchen  ,Reinhold Haart Riesling Kabinett Goldtröpfchen  ,,,,,0,
BOTTLE,2005,2,Carl adelseck karthauser  ,Carl adelseck karthauser  ,,,,,0,
BOTTLE,2006,1,Salomon undhof riesling auslese  ,Salomon undhof riesling auslese  ,,,,,0,
BOTTLE,2004,1,Müller-Catoir Riesling spatlese Gimmeldingen  ,Müller-Catoir Riesling spatlese Gimmeldingen  ,,,,,0,
BOTTLE,2015,3,Fürst Löwenstein Silvaner Trocken Homburg Kallmuth  ,Fürst Löwenstein Silvaner Trocken Homburg Kallmuth  ,,,,,0,
BOTTLE,2017,2,Domaine mersiol riesling  ,Domaine mersiol riesling  ,,,,,0,
BOTTLE,2015,3,Johannes Zillinger Riesling Velue  ,Johannes Zillinger Riesling Velue  ,,,,,0,
BOTTLE,2015,2,Stigler chenin blanc ,Stigler chenin blanc ,,,,,0,
BOTTLE,2016,1,Stift Klosterneuburg gruner veltliner  ,Stift Klosterneuburg gruner veltliner  ,,,,,0,
BOTTLE,2016,2,Stift Klosterneuburg pinot bianco  ,Stift Klosterneuburg pinot bianco  ,,,,,0,
BOTTLE,2015,1,Stift klosterneuburg pinot nero riserva  ,Stift klosterneuburg pinot nero riserva  ,,,,,0,
BOTTLE,1999,1,Beck pannobile ,Beck pannobile ,,,,,0,
